Application_ID,Companies,Job_Title,Educational Degree,Location,Experience_Years,Number of Skills,Source of Application,Application_Received,Last_Updated,Salary,Applicant Selected
APP1000702,Deloitte,Chartered Accountant,Chartered Accountant,Jaipur,5,6,Indeed,2024-06-09 03:08:54,2024-08-05 13:51:19,1512000,1
APP1001453,Deloitte,Chartered Accountant,Chartered Accountant,Chandigarh,9,4,Indeed,2024-05-03 13:36:29,2024-06-23 04:39:25,1657000,1
APP1000906,Google,Software Developer,MCA,Mumbai,4,6,Naukri,2024-05-23 01:33:36,2024-07-02 09:01:59,1581000,1
APP1000942,Byju's,Software Developer,MCA,Ahmedabad,1,2,Naukri,2024-05-05 18:38:40,2024-06-14 06:11:02,938000,1
APP1001409,StartUpX,Software Developer,M.Tech,Chandigarh,2,3,Company Website,2024-10-28 04:10:47,2024-11-18 00:27:15,1023000,1
APP1000789,TCS,Software Developer,B.Tech,Chennai,9,4,Naukri,2024-12-27 21:00:47,2025-01-22 00:53:19,1304000,1
APP1000900,TCS,Software Developer,B.Tech,Bangalore,6,3,Naukri,2025-03-09 15:49:22,2025-05-17 00:39:23,1172000,0
APP1000131,Cognizant,Software Developer,B.Tech,Hyderabad,5,6,Naukri,2024-01-14 00:20:42,2024-04-11 22:29:43,1166000,1
APP1001430,Swiggy,Backend Engineer,MCA,Mumbai,6,6,Naukri,2025-06-14 10:57:16,2025-08-31 03:30:59,1403000,1
APP1000546,Microsoft,Software Developer,B.Tech,Pune,5,4,Employee Referral,2024-03-10 21:34:36,2024-06-07 13:49:10,1445000,0
APP1000645,HealthTechY,Backend Engineer,B.Tech,Mumbai,7,4,LinkedIn,2025-01-29 15:00:15,2025-04-12 14:27:59,1091000,1
APP1001258,Google,ML Engineer,M.Tech,Delhi NCR,8,2,LinkedIn,2024-09-14 14:12:10,2024-11-18 23:10:45,1815000,0
APP1000624,Tech Mahindra,Data Analyst,MCA,Ahmedabad,9,3,Company Website,2024-02-28 19:34:29,2024-05-02 12:33:23,1321000,0
APP1000940,Swiggy,Sales Executive,B.Com,Mumbai,3,3,Employee Referral,2024-07-12 09:45:26,2024-07-14 06:20:33,794000,0
APP1000320,Zomato,Backend Engineer,M.Tech,Lucknow,5,5,Job Fair,2024-02-19 18:15:37,2024-03-04 23:33:38,1305000,1
APP1000755,Reliance Jio,Software Developer,M.Tech,Mumbai,4,4,Naukri,2025-06-17 01:48:21,2025-08-15 08:45:25,1254000,1
APP1001117,Microsoft,Backend Engineer,M.Tech,Chandigarh,6,3,Employee Referral,2025-05-02 03:14:46,2025-05-03 16:35:29,1640000,0
APP1001272,StartUpX,Frontend Developer,BCA,Kolkata,6,2,Employee Referral,2024-01-30 21:04:45,2024-02-02 17:53:51,928000,1
APP1000289,Tech Mahindra,Software Developer,M.Tech,Mumbai,3,5,Naukri,2024-09-30 00:07:35,2024-11-07 05:20:16,1252000,1
APP1001364,Wipro,Software Developer,M.Tech,Jaipur,3,5,Naukri,2024-11-27 06:15:30,2024-12-05 00:57:48,1289000,1
APP1001193,Ola,Software Developer,B.Tech,Ahmedabad,5,5,Employee Referral,2024-05-31 17:53:46,2024-06-17 12:24:42,1220000,1
APP1000963,Paytm,Backend Engineer,B.Tech,Kolkata,4,6,LinkedIn,2025-03-03 14:26:44,2025-04-20 12:46:42,1194000,1
APP1001149,Reliance Jio,Software Developer,B.Tech,Chandigarh,0,4,LinkedIn,2024-05-01 12:25:19,2024-06-22 08:39:03,1002000,0
APP1000446,Tech Mahindra,Data Analyst,B.Tech,Bangalore,1,3,LinkedIn,2024-10-18 21:59:58,2024-10-20 00:09:04,857000,0
APP1000573,Paytm,Financial Analyst,B.Com,Chandigarh,10,4,Naukri,2025-03-26 13:14:25,2025-04-08 01:40:00,1252000,1
APP1000816,Adobe,Software Developer,B.Tech,Kolkata,5,2,Indeed,2025-04-07 05:57:10,2025-05-19 15:45:59,1390000,0
APP1000178,Wipro,Software Developer,B.Tech,Lucknow,4,4,LinkedIn,2025-08-28 15:29:21,2025-09-06 21:22:25,1101000,1
APP1001050,Infosys,Software Developer,B.Tech,Ahmedabad,9,5,Company Website,2024-12-14 18:16:12,2025-02-04 02:00:22,1300000,0
APP1000744,Infosys,Data Analyst,MCA,Chandigarh,9,4,LinkedIn,2025-08-01 23:36:29,2025-09-10 11:59:26,1259000,1
APP1001384,Google,ML Engineer,PhD,Chandigarh,2,4,LinkedIn,2024-08-30 15:43:25,2024-10-31 12:33:11,1749000,1
APP1001320,Microsoft,Backend Engineer,B.Tech,Lucknow,4,6,Employee Referral,2025-05-03 15:09:48,2025-07-28 22:48:54,1489000,0
APP1000707,Zomato,Backend Engineer,B.Tech,Delhi NCR,1,2,Indeed,2025-01-15 10:40:29,2025-04-14 02:24:54,984000,0
APP1000793,Wipro,Software Developer,MCA,Lucknow,0,4,Job Fair,2024-06-26 19:21:57,2024-08-24 17:40:39,1068000,0
APP1000760,HealthTechY,Backend Engineer,M.Tech,Chandigarh,3,4,Naukri,2024-05-02 19:39:16,2024-05-17 02:32:17,1141000,1
APP1001318,Deloitte,Financial Analyst,B.Com,Pune,6,3,Employee Referral,2024-04-21 08:05:29,2024-06-01 00:23:06,1121000,0
APP1000951,HealthTechY,Software Developer,B.Tech,Ahmedabad,8,6,Employee Referral,2025-04-16 14:17:14,2025-05-25 02:28:30,1112000,1
APP1001415,Wipro,Software Developer,B.Tech,Pune,4,2,Naukri,2025-06-12 03:40:07,2025-06-24 23:07:39,1079000,0
APP1000037,Adobe,ML Engineer,M.Tech,Bangalore,2,5,Naukri,2025-04-09 20:34:43,2025-06-18 08:14:28,1682000,0
APP1001425,HCL,Software Developer,B.Tech,Lucknow,4,5,Naukri,2024-09-06 01:32:32,2024-10-13 19:26:28,1173000,1
APP1000138,Amazon,Backend Engineer,M.Tech,Ahmedabad,4,2,LinkedIn,2024-03-01 14:35:41,2024-03-02 10:48:50,1521000,0
APP1001268,Wipro,Software Developer,B.Tech,Kolkata,6,5,Naukri,2025-02-25 03:08:48,2025-03-27 13:45:53,1216000,1
APP1000925,TCS,Web Developer,B.Tech,Chandigarh,6,5,LinkedIn,2024-05-18 15:41:06,2024-07-03 18:52:41,1133000,1
APP1000578,Microsoft,Software Developer,B.Tech,Kolkata,4,2,Employee Referral,2024-01-22 20:39:54,2024-02-16 07:26:08,1351000,0
APP1001261,StartUpX,Software Developer,B.Tech,Delhi NCR,5,6,Indeed,2025-09-04 22:56:58,2025-09-10 11:59:26,1028000,1
APP1000771,StartUpX,Frontend Developer,MCA,Chandigarh,3,5,Company Website,2024-07-08 02:43:26,2024-08-19 09:27:40,1005000,1
APP1000562,Flipkart,Software Developer,M.Tech,Lucknow,2,2,Indeed,2024-03-19 12:37:42,2024-06-07 22:27:55,1119000,0
APP1000459,HCL,Software Developer,B.Tech,Mumbai,5,4,Company Website,2025-02-21 02:43:55,2025-03-12 13:17:46,1184000,1
APP1000824,StartUpX,Software Developer,B.Tech,Bangalore,8,5,LinkedIn,2024-07-20 20:42:43,2024-10-18 10:26:40,1178000,1
APP1001342,Adobe,Software Developer,B.Tech,Chennai,4,4,Job Fair,2024-09-24 18:47:54,2024-10-02 15:37:17,1372000,0
APP1000214,Flipkart,Software Developer,B.Tech,Chennai,4,4,Indeed,2024-03-18 05:08:50,2024-05-31 12:14:57,1128000,1
APP1000594,Accenture,Software Developer,MCA,Ahmedabad,10,2,LinkedIn,2025-03-14 11:36:01,2025-04-04 02:52:58,1446000,0
APP1000357,Amazon,Software Developer,B.Tech,Ahmedabad,5,2,Company Website,2025-05-27 18:22:43,2025-06-02 00:55:41,1418000,0
APP1001386,Paytm,Backend Engineer,B.Tech,Jaipur,6,5,LinkedIn,2025-09-03 12:38:04,2025-09-10 11:59:26,1254000,1
APP1000933,Amazon,Software Developer,B.Tech,Jaipur,2,3,Naukri,2024-10-13 18:04:08,2024-10-27 14:16:19,1333000,1
APP1000205,Wipro,Software Developer,B.Tech,Jaipur,5,4,Job Fair,2024-12-01 10:57:39,2025-02-14 21:54:08,1140000,1
APP1000441,TCS,Software Developer,B.Tech,Delhi NCR,5,5,Indeed,2025-06-18 06:51:11,2025-08-01 18:27:53,1193000,1
APP1000501,Google,ML Engineer,PhD,Lucknow,2,5,Company Website,2025-01-28 14:46:00,2025-03-13 12:37:16,1772000,1
APP1000109,Swiggy,Backend Engineer,M.Tech,Lucknow,4,3,Naukri,2024-06-14 01:48:30,2024-08-08 13:37:50,1232000,0
APP1000527,StartUpX,Frontend Developer,BCA,Chandigarh,6,2,Job Fair,2024-10-06 11:34:23,2024-11-25 02:55:07,920000,1
APP1000381,Paytm,Backend Engineer,B.Tech,Ahmedabad,10,2,Naukri,2024-01-12 15:32:34,2024-02-02 11:07:46,1379000,0
APP1000576,Google,Data Scientist,M.Tech,Jaipur,4,6,LinkedIn,2025-07-29 10:27:49,2025-08-23 02:42:12,1740000,1
APP1000060,Deloitte,Financial Analyst,MBA,Kolkata,8,3,Naukri,2025-05-04 00:47:02,2025-05-09 04:59:50,1348000,0
APP1001053,Microsoft,Backend Engineer,MCA,Jaipur,4,3,Company Website,2024-08-06 16:20:09,2024-10-11 09:02:47,1588000,0
APP1000928,HealthTechY,Backend Engineer,MCA,Mumbai,5,3,LinkedIn,2024-10-05 05:52:12,2024-10-13 14:23:26,1114000,1
APP1000087,Infosys,Web Developer,BCA,Ahmedabad,4,4,Employee Referral,2024-06-06 07:57:22,2024-08-17 21:20:17,990000,1
APP1000854,StartUpX,Backend Engineer,B.Tech,Chandigarh,4,5,Employee Referral,2024-11-02 07:10:13,2024-12-25 09:47:29,1047000,1
APP1000265,Reliance Jio,Software Developer,MCA,Kolkata,3,4,Employee Referral,2025-02-25 23:09:56,2025-05-11 09:59:51,1246000,1
APP1000866,Capgemini,Business Analyst,MBA,Delhi NCR,6,6,Company Website,2025-03-13 17:37:39,2025-06-06 06:18:35,1369000,1
APP1001363,Wipro,Backend Engineer,M.Tech,Lucknow,5,6,Employee Referral,2024-08-09 20:20:54,2024-08-28 03:01:46,1334000,1
APP1001352,StartUpX,Frontend Developer,B.Tech,Pune,5,4,LinkedIn,2024-09-21 03:28:42,2024-10-12 22:50:35,1027000,1
APP1000750,HCL,Data Analyst,MCA,Chandigarh,9,3,Company Website,2025-08-21 07:25:48,2025-09-10 11:59:26,1270000,0
APP1000767,Google,Data Scientist,M.Tech,Jaipur,2,5,Job Fair,2024-08-15 08:25:25,2024-11-08 10:28:11,1611000,0
APP1000668,Wipro,Software Developer,MCA,Chandigarh,4,4,LinkedIn,2025-06-28 07:56:58,2025-08-14 05:21:31,1253000,1
APP1000995,Zomato,Backend Engineer,MCA,Hyderabad,4,6,LinkedIn,2025-06-11 12:35:31,2025-08-18 19:14:24,1315000,1
APP1000605,Swiggy,Backend Engineer,B.Tech,Pune,8,2,Naukri,2025-07-08 04:45:28,2025-09-10 11:59:26,1295000,0
APP1001184,HCL,Data Analyst,MCA,Ahmedabad,6,3,Indeed,2024-07-04 19:16:45,2024-09-03 05:47:17,1204000,0
APP1000577,Zomato,Sales Executive,B.Com,Bangalore,5,4,Employee Referral,2025-03-12 15:45:15,2025-04-02 16:28:32,924000,1
APP1000893,Paytm,Backend Engineer,B.Tech,Kolkata,0,5,Company Website,2024-02-21 06:57:07,2024-04-10 02:09:48,1022000,0
APP1000288,Capgemini,Software Developer,MCA,Lucknow,5,2,LinkedIn,2024-12-17 08:13:27,2025-02-16 16:32:28,1232000,0
APP1000838,Deloitte,Business Analyst,MBA,Bangalore,3,3,LinkedIn,2025-03-17 15:00:13,2025-04-26 20:23:26,1208000,0
APP1000244,Swiggy,Backend Engineer,MCA,Bangalore,5,4,Job Fair,2024-08-07 06:08:04,2024-10-25 16:12:14,1350000,1
APP1001274,Paytm,Financial Analyst,MBA,Chandigarh,7,5,LinkedIn,2025-01-02 20:04:46,2025-03-31 21:14:20,1361000,1
APP1001161,Cognizant,Software Developer,MCA,Kolkata,6,6,Naukri,2024-01-07 05:10:18,2024-03-20 08:40:59,1332000,1
APP1001095,Deloitte,Financial Analyst,M.Com,Chennai,4,6,Employee Referral,2025-07-23 06:24:31,2025-09-10 11:59:26,1165000,1
APP1001062,Capgemini,Business Analyst,MBA,Chandigarh,5,4,Employee Referral,2025-01-31 09:29:04,2025-03-20 15:12:19,1308000,1
APP1000614,Reliance Jio,Sales Executive,MBA,Pune,5,5,Company Website,2024-05-02 15:07:41,2024-07-02 12:35:52,1105000,1
APP1001063,Ola,Backend Engineer,M.Tech,Ahmedabad,4,5,Naukri,2024-03-21 19:44:02,2024-06-16 00:05:58,1259000,1
APP1000334,Wipro,Software Developer,B.Tech,Chandigarh,6,5,Company Website,2025-04-21 19:11:55,2025-04-26 10:45:02,1196000,1
APP1001031,Swiggy,Software Developer,B.Tech,Bangalore,4,3,Employee Referral,2025-06-21 22:19:47,2025-07-14 22:12:24,1055000,0
APP1000411,Reliance Jio,Sales Executive,B.Com,Delhi NCR,6,6,Naukri,2024-12-05 12:34:10,2025-01-07 16:15:34,957000,1
APP1000211,Google,Software Developer,M.Tech,Hyderabad,6,4,LinkedIn,2024-09-23 18:54:48,2024-10-01 21:01:33,1618000,1
APP1000557,HealthTechY,Software Developer,MCA,Mumbai,7,5,Employee Referral,2025-01-28 15:04:37,2025-04-18 08:32:55,1217000,1
APP1000988,HealthTechY,Software Developer,B.Tech,Jaipur,4,3,LinkedIn,2024-01-24 07:33:46,2024-02-21 20:22:24,985000,1
APP1000222,Paytm,Financial Analyst,B.Com,Mumbai,6,2,Employee Referral,2025-03-16 07:57:22,2025-03-24 17:37:42,1046000,0
APP1000101,Flipkart,Software Developer,B.Tech,Chennai,3,4,Naukri,2025-01-13 01:08:26,2025-02-18 15:44:36,1056000,0
APP1000539,Tech Mahindra,Software Developer,B.Tech,Mumbai,1,4,Company Website,2024-08-12 19:44:19,2024-08-21 00:01:09,1028000,0
APP1000828,Accenture,Business Analyst,B.Tech,Jaipur,4,2,Employee Referral,2025-08-07 07:12:02,2025-08-24 20:16:22,1085000,0
APP1001407,HealthTechY,Software Developer,B.Tech,Delhi NCR,5,6,Company Website,2024-03-30 20:46:46,2024-06-10 09:12:01,1085000,1
APP1001001,TCS,Software Developer,B.Tech,Mumbai,6,5,LinkedIn,2025-08-24 23:26:22,2025-09-10 11:59:26,1180000,1
APP1000653,Microsoft,Software Developer,B.Tech,Jaipur,4,2,Naukri,2024-08-10 03:25:06,2024-11-03 14:14:30,1419000,0
APP1000308,Ola,Data Scientist,PhD,Delhi NCR,8,3,Indeed,2025-02-27 14:02:13,2025-05-06 10:07:53,1746000,0
APP1000184,Amazon,Software Developer,B.Tech,Lucknow,2,2,LinkedIn,2025-09-10 03:47:53,2025-09-10 11:59:26,1353000,0
APP1000429,Google,Software Developer,M.Tech,Chandigarh,6,3,LinkedIn,2024-11-01 01:55:18,2025-01-16 17:55:25,1610000,0
APP1000909,Swiggy,Software Developer,B.Tech,Pune,6,3,LinkedIn,2024-10-21 20:15:01,2024-10-29 08:50:23,1194000,0
APP1001216,HCL,Backend Engineer,B.Tech,Bangalore,6,3,Company Website,2024-03-27 19:40:58,2024-04-04 00:57:06,1157000,0
APP1000640,Deloitte,Chartered Accountant,Chartered Accountant,Chandigarh,7,6,LinkedIn,2025-06-04 08:57:46,2025-06-22 13:11:17,1607000,1
APP1000035,Tech Mahindra,Software Developer,B.Tech,Mumbai,4,2,Naukri,2024-06-26 15:05:26,2024-07-03 11:07:52,1122000,0
APP1001105,Deloitte,Business Analyst,MBA,Bangalore,7,3,Employee Referral,2024-03-20 07:36:14,2024-05-25 16:14:46,1358000,0
APP1000994,Capgemini,Business Analyst,MBA,Hyderabad,2,2,Company Website,2024-10-24 14:06:09,2024-11-13 21:12:09,1061000,0
APP1000743,Ola,Backend Engineer,M.Tech,Hyderabad,6,2,LinkedIn,2024-09-05 00:38:04,2024-09-19 03:21:23,1329000,0
APP1000791,Paytm,Software Developer,B.Tech,Mumbai,9,5,Employee Referral,2025-09-06 07:05:32,2025-09-10 11:59:26,1331000,1
APP1000052,Deloitte,Financial Analyst,MBA,Lucknow,5,2,Naukri,2025-04-30 10:16:27,2025-07-23 04:49:10,1226000,0
APP1000510,Flipkart,Backend Engineer,M.Tech,Ahmedabad,4,6,Job Fair,2024-05-06 01:47:25,2024-08-02 00:16:43,1357000,1
APP1000250,Tech Mahindra,Backend Engineer,B.Tech,Delhi NCR,8,5,Job Fair,2024-12-14 13:19:06,2025-02-14 21:27:10,1318000,1
APP1000352,Google,Software Developer,B.Tech,Bangalore,8,5,Employee Referral,2025-08-08 19:38:59,2025-08-14 21:48:57,1569000,1
APP1000754,Byju's,Web Developer,MCA,Hyderabad,3,2,LinkedIn,2024-02-29 20:10:22,2024-04-27 13:54:28,1014000,1
APP1000747,StartUpX,Backend Engineer,MCA,Chandigarh,4,5,Employee Referral,2025-04-04 08:11:09,2025-06-22 21:52:57,1120000,1
APP1001471,Tech Mahindra,Backend Engineer,M.Tech,Delhi NCR,5,4,LinkedIn,2024-07-18 12:42:31,2024-08-26 09:22:02,1286000,1
APP1000749,StartUpX,Frontend Developer,BCA,Hyderabad,5,6,Indeed,2025-04-10 09:12:53,2025-05-09 09:49:37,1009000,0
APP1001200,Infosys,Software Developer,B.Tech,Pune,0,3,Employee Referral,2024-08-18 01:59:25,2024-10-31 23:39:37,924000,0
APP1001284,Cognizant,Software Developer,M.Tech,Ahmedabad,2,2,LinkedIn,2024-07-20 22:07:27,2024-09-14 16:07:24,1152000,0
APP1001357,Accenture,Business Analyst,MBA,Chandigarh,2,6,Employee Referral,2024-04-20 09:21:32,2024-05-28 20:50:11,1144000,1
APP1000089,Tech Mahindra,Backend Engineer,B.Tech,Ahmedabad,10,4,Company Website,2025-09-09 03:18:58,2025-09-10 11:59:26,1337000,1
APP1000770,Amazon,Software Developer,B.Tech,Kolkata,8,4,Naukri,2024-07-14 02:58:05,2024-10-10 10:38:29,1579000,0
APP1001164,HCL,Software Developer,B.Tech,Pune,2,3,LinkedIn,2024-07-14 08:41:48,2024-09-19 02:55:45,1058000,0
APP1000075,Accenture,Business Analyst,B.Tech,Kolkata,1,4,Employee Referral,2025-01-11 17:20:47,2025-01-29 06:09:17,980000,0
APP1000317,Google,ML Engineer,M.Tech,Pune,9,4,Naukri,2024-09-10 07:43:45,2024-09-30 14:46:40,1958000,1
APP1001230,Ola,Software Developer,B.Tech,Lucknow,8,6,Employee Referral,2024-03-12 16:13:13,2024-06-08 14:32:27,1358000,1
APP1001411,Google,ML Engineer,M.Tech,Jaipur,8,2,Company Website,2024-12-16 16:59:26,2025-01-27 17:56:07,1869000,0
APP1000509,Deloitte,Chartered Accountant,Chartered Accountant,Bangalore,4,2,Indeed,2024-05-18 02:34:47,2024-06-16 23:03:32,1416000,0
APP1001016,Reliance Jio,Software Developer,B.Tech,Pune,4,3,LinkedIn,2024-02-12 14:52:21,2024-03-05 00:00:00,1060000,0
APP1000726,Microsoft,Software Developer,B.Tech,Jaipur,8,3,Naukri,2024-10-07 18:18:16,2024-11-22 07:39:46,1593000,0
APP1000784,Capgemini,Software Developer,B.Tech,Lucknow,3,5,Naukri,2024-01-13 05:45:09,2024-04-05 17:19:07,1072000,0
APP1001088,Swiggy,Backend Engineer,MCA,Kolkata,5,2,Naukri,2025-04-21 10:37:43,2025-06-29 11:17:31,1254000,1
APP1000273,Reliance Jio,Software Developer,B.Tech,Jaipur,7,6,LinkedIn,2024-03-13 20:19:49,2024-05-12 09:47:23,1292000,1
APP1000176,HCL,Software Developer,M.Tech,Bangalore,6,4,Naukri,2024-10-08 12:15:45,2024-11-09 14:47:34,1339000,1
APP1000996,Google,ML Engineer,M.Tech,Chennai,7,2,Employee Referral,2025-03-17 20:33:58,2025-04-28 13:25:01,1833000,0
APP1000398,Infosys,Software Developer,MCA,Jaipur,7,2,LinkedIn,2024-05-26 23:52:27,2024-06-20 00:38:09,1379000,0
APP1000142,Byju's,Sales Executive,B.Com,Lucknow,5,2,Naukri,2024-04-07 14:38:01,2024-06-08 08:27:23,732000,1
APP1000570,Flipkart,Software Developer,B.Tech,Bangalore,4,4,LinkedIn,2024-06-29 14:04:24,2024-07-22 15:22:21,1081000,1
APP1000511,StartUpX,Software Developer,MCA,Delhi NCR,5,6,Employee Referral,2024-08-14 03:09:05,2024-08-19 11:16:49,1178000,1
APP1000670,Capgemini,Software Developer,MCA,Kolkata,1,3,Naukri,2024-03-03 16:24:06,2024-05-18 08:38:01,1095000,0
APP1001143,Infosys,Software Developer,B.Tech,Delhi NCR,4,4,LinkedIn,2025-01-18 10:56:57,2025-01-21 22:54:13,1086000,1
APP1000926,Reliance Jio,Software Developer,B.Tech,Chennai,5,2,Employee Referral,2024-02-20 01:01:05,2024-05-14 08:53:03,1167000,0
APP1001257,TCS,Software Developer,B.Tech,Kolkata,8,6,Company Website,2025-03-09 07:57:12,2025-04-16 12:46:52,1313000,1
APP1001051,StartUpX,Backend Engineer,B.Tech,Ahmedabad,4,5,Naukri,2025-04-03 08:51:37,2025-05-04 10:21:49,1043000,0
APP1000613,Swiggy,Backend Engineer,M.Tech,Chandigarh,3,4,Indeed,2025-06-05 22:39:52,2025-06-30 22:11:19,1206000,1
APP1000155,Infosys,Data Analyst,B.Tech,Ahmedabad,1,5,Naukri,2025-05-03 11:25:08,2025-07-17 07:44:01,875000,0
APP1000221,Tech Mahindra,Software Developer,B.Tech,Ahmedabad,9,4,Naukri,2024-02-18 15:22:52,2024-02-28 18:28:01,1295000,1
APP1000801,Cognizant,Software Developer,MCA,Pune,0,3,Naukri,2024-04-12 07:58:05,2024-06-14 05:40:50,1109000,0
APP1000286,Reliance Jio,Software Developer,B.Tech,Hyderabad,4,4,Company Website,2024-07-19 09:37:12,2024-07-21 07:13:58,1101000,1
APP1001167,TCS,Software Developer,B.Tech,Hyderabad,3,3,Employee Referral,2025-05-07 19:01:31,2025-06-29 00:19:25,1023000,0
APP1000889,Accenture,Software Developer,B.Tech,Hyderabad,5,3,LinkedIn,2025-09-01 06:11:05,2025-09-10 11:59:26,1160000,0
APP1000572,Google,Software Developer,MCA,Mumbai,1,2,Indeed,2024-04-03 22:20:03,2024-04-18 17:37:29,1365000,1
APP1000388,HealthTechY,Software Developer,B.Tech,Delhi NCR,5,6,LinkedIn,2025-04-13 10:05:15,2025-05-28 09:53:22,1077000,1
APP1000038,Ola,Backend Engineer,B.Tech,Bangalore,6,5,LinkedIn,2024-04-10 13:58:04,2024-07-02 04:10:49,1197000,1
APP1001246,Deloitte,Chartered Accountant,Chartered Accountant,Delhi NCR,0,5,Employee Referral,2025-08-09 08:25:09,2025-09-10 11:59:26,1275000,0
APP1001331,Google,ML Engineer,PhD,Chennai,7,4,Job Fair,2024-05-18 21:35:34,2024-06-14 05:57:18,1946000,1
APP1001020,Amazon,Software Developer,B.Tech,Kolkata,3,6,LinkedIn,2025-07-17 20:42:19,2025-09-10 11:59:26,1405000,0
APP1000486,Accenture,Software Developer,MCA,Chennai,0,5,Employee Referral,2024-08-07 05:25:22,2024-09-08 19:47:34,1112000,0
APP1000738,Adobe,Software Developer,B.Tech,Kolkata,4,5,Company Website,2025-03-08 16:21:13,2025-05-10 04:50:33,1394000,0
APP1000864,Amazon,Backend Engineer,B.Tech,Kolkata,4,6,Company Website,2024-05-16 20:49:49,2024-07-03 08:58:43,1475000,0
APP1000146,TCS,Web Developer,BCA,Jaipur,8,5,Naukri,2025-03-04 10:41:27,2025-03-22 12:48:54,1157000,0
APP1000227,Paytm,Backend Engineer,B.Tech,Hyderabad,7,3,LinkedIn,2024-07-17 20:22:56,2024-09-28 16:44:08,1211000,0
APP1000284,Microsoft,Data Scientist,M.Tech,Ahmedabad,6,6,Job Fair,2025-03-21 23:28:28,2025-05-17 19:47:15,1834000,1
APP1000811,Amazon,Software Developer,MCA,Ahmedabad,7,2,Employee Referral,2025-04-18 10:14:46,2025-06-18 16:08:43,1621000,0
APP1001116,Infosys,Data Analyst,MCA,Mumbai,2,2,Employee Referral,2025-09-09 11:03:42,2025-09-10 11:59:26,977000,1
APP1000739,Amazon,Software Developer,B.Tech,Mumbai,7,3,Naukri,2025-08-28 04:19:25,2025-09-10 11:59:26,1512000,0
APP1000264,HealthTechY,Backend Engineer,B.Tech,Bangalore,8,3,Naukri,2024-11-08 22:39:43,2024-12-22 22:02:26,1177000,1
APP1001393,HCL,Software Developer,MCA,Hyderabad,3,6,Company Website,2025-07-26 01:56:00,2025-09-10 11:59:26,1188000,1
APP1000299,TCS,Software Developer,B.Tech,Hyderabad,6,4,Indeed,2025-03-01 16:49:19,2025-03-27 12:27:54,1227000,1
APP1000344,Byju's,Sales Executive,MBA,Kolkata,6,4,Company Website,2024-07-21 19:22:01,2024-09-25 17:52:58,987000,1
APP1000389,Tech Mahindra,Backend Engineer,B.Tech,Ahmedabad,4,4,LinkedIn,2024-05-23 19:50:29,2024-06-07 14:02:58,1117000,1
APP1000009,Swiggy,Backend Engineer,B.Tech,Bangalore,6,3,Employee Referral,2024-10-06 11:45:57,2024-11-24 07:28:38,1237000,1
APP1000476,Adobe,Frontend Developer,BCA,Mumbai,4,3,Naukri,2024-04-09 11:17:34,2024-06-12 03:16:17,1352000,0
APP1000071,Wipro,Software Developer,B.Tech,Bangalore,5,3,Naukri,2024-02-13 20:17:28,2024-02-15 12:44:04,1127000,0
APP1000212,Ola,Software Developer,MCA,Ahmedabad,5,3,Company Website,2024-02-17 14:15:16,2024-04-17 20:44:13,1310000,0
APP1000431,Capgemini,Data Analyst,B.Tech,Hyderabad,4,2,LinkedIn,2024-03-24 17:23:26,2024-06-01 15:32:44,944000,0
APP1000362,Paytm,Software Developer,B.Tech,Chandigarh,4,4,Employee Referral,2024-03-19 02:04:33,2024-06-12 13:44:02,1076000,1
APP1000225,StartUpX,Frontend Developer,B.Tech,Delhi NCR,5,2,LinkedIn,2025-07-09 00:19:37,2025-08-01 12:30:28,943000,0
APP1000043,Amazon,Backend Engineer,MCA,Hyderabad,4,2,Indeed,2024-08-29 00:15:25,2024-11-22 20:56:24,1568000,0
APP1000150,Byju's,Web Developer,B.Tech,Kolkata,4,3,Company Website,2025-02-06 09:21:50,2025-02-11 22:36:38,933000,1
APP1000719,Tech Mahindra,Software Developer,B.Tech,Jaipur,6,4,Company Website,2024-03-03 12:13:56,2024-05-01 04:17:29,1165000,1
APP1000436,Adobe,Software Developer,MCA,Pune,4,4,Naukri,2024-11-26 02:51:40,2025-02-06 21:28:22,1520000,1
APP1000623,Adobe,ML Engineer,PhD,Bangalore,6,4,Naukri,2024-01-01 03:49:08,2024-01-26 05:17:01,1930000,1
APP1000585,Cognizant,Software Developer,MCA,Mumbai,6,3,Job Fair,2024-02-03 10:56:50,2024-02-07 08:18:29,1305000,0
APP1001438,Deloitte,Financial Analyst,M.Com,Jaipur,5,6,Employee Referral,2024-06-28 11:24:07,2024-09-16 21:17:48,1192000,1
APP1001036,StartUpX,Frontend Developer,B.Tech,Hyderabad,5,4,Naukri,2024-10-10 03:53:46,2024-12-12 10:52:45,943000,0
APP1000450,Accenture,Software Developer,B.Tech,Bangalore,1,3,LinkedIn,2024-06-15 05:05:16,2024-08-27 20:19:08,983000,0
APP1000637,HealthTechY,Data Scientist,M.Tech,Kolkata,6,3,Company Website,2025-03-20 23:06:43,2025-05-05 01:42:45,1378000,1
APP1000724,Zomato,Software Developer,B.Tech,Chandigarh,6,6,Company Website,2024-01-26 07:01:27,2024-04-12 06:14:28,1266000,1
APP1000622,Capgemini,Business Analyst,MBA,Chandigarh,5,5,Naukri,2025-01-05 13:10:41,2025-02-18 06:38:45,1231000,1
APP1000460,Swiggy,Software Developer,B.Tech,Lucknow,6,2,Indeed,2025-02-22 18:27:12,2025-05-22 23:05:11,1138000,1
